Source.Name,window,start_time_ms,time_mean_x,time_sd_x,time_rms_x,time_kurtosis_x,time_crest_x,fft_max_x,fft_rms_x,spectral_centroid_x,spectral_entropy_x,time_mean_y,time_sd_y,time_rms_y,time_kurtosis_y,time_crest_y,fft_max_y,fft_rms_y,spectral_centroid_y,spectral_entropy_y,time_mean_z,time_sd_z,time_rms_z,time_kurtosis_z,time_crest_z,fft_max_z,fft_rms_z,spectral_centroid_z,spectral_entropy_z,type
inner3.csv,32,108984,0.101534875,0.192495124,0.217632037,0.208488511,3.36877791,25.992928,3.837607711,119.8560632,4.958546529,-0.05074693,0.151669922,0.159934412,-0.263178537,2.90188331,12.991214,2.684299419,125.8945146,5.607793844,1.044920906,0.10214808,1.049901867,0.245216763,1.336620158,267.499752,23.70025039,41.47723763,0.069887891,inner
inner3.csv,33,109677,0.106016164,0.200961667,0.227211396,0.987928958,4.29158931,27.140138,4.001423643,117.9367556,5.043464014,-0.055219664,0.159170264,0.168476657,0.141068744,2.899659853,14.136234,2.831534068,126.7418303,5.476687216,1.040174488,0.113200732,1.046316096,0.699588331,1.388801153,266.284669,23.60604808,41.87373541,0.082983848,inner
inner3.csv,34,110371,0.098217008,0.207541412,0.229608403,0.343262973,3.022938152,25.143554,3.991621768,125.6296147,5.160374684,-0.052651445,0.155486303,0.164158963,0.075447305,3.441426471,13.47877,2.73861808,124.8085599,5.578118422,1.045242316,0.109695758,1.050982711,0.496200402,1.369161438,267.582033,23.71578163,44.52141139,0.078704577,inner
inner3.csv,35,111064,0.091270445,0.221897677,0.239935143,-0.149534403,2.591642021,23.365234,4.101300456,125.2076677,5.506082123,-0.048004176,0.160200603,0.167238255,0.273676555,3.436456569,12.289069,2.776109129,122.1806868,5.714311495,1.051914195,0.112618779,1.057925547,0.505923556,1.361791483,269.290034,23.87016832,44.15974585,0.081656035,inner
inner3.csv,36,111758,0.102500922,0.218056179,0.24094592,0.572122943,3.393404633,26.240236,4.189007841,123.0445311,5.156702608,-0.048138641,0.162035081,0.169034601,0.072800984,2.820765677,12.323492,2.811909353,126.3530285,5.7361542,1.043047918,0.106906086,1.048512218,0.775482119,1.348403935,267.020267,23.6633801,41.97305722,0.07637638,inner
inner3.csv,37,112451,0.098390578,0.193921288,0.217453838,0.089288816,3.21211162,25.187988,3.804796278,121.8631204,5.045351822,-0.052507379,0.15691243,0.165464605,0.098336165,3.123604592,13.441889,2.776923818,128.8029562,5.509560586,1.042089473,0.1022448,1.047093343,0.19659339,1.259065402,266.774905,23.63643662,41.94481874,0.070114328,inner
inner3.csv,38,113145,0.102104203,0.207878698,0.231600564,-0.054817624,3.011693874,26.138676,4.036185027,123.9354096,5.110374489,-0.054829574,0.15239722,0.161960473,-0.025679554,3.59668003,14.036371,2.731502191,123.8263389,5.480408332,1.044275293,0.098991226,1.048956696,0.451910537,1.289646184,267.334475,23.68223919,39.17323722,0.064104697,inner
inner3.csv,39,113838,0.096794145,0.20106494,0.223150659,0.239199593,3.060089552,24.779301,3.885006726,126.5694888,5.231134049,-0.053524961,0.147976542,0.157359392,0.378774987,3.151067077,13.70239,2.659390364,129.6014192,5.44118537,1.039847359,0.098302876,1.044483598,0.361742833,1.275301022,266.200924,23.58155607,40.12951507,0.064644494,inner
inner3.csv,40,114532,0.098190285,0.197774281,0.220807605,0.090702399,2.906811112,25.136713,3.857703116,114.4169642,5.037832414,-0.053655629,0.148760826,0.158141424,0.292921998,3.447332058,13.735841,2.665187932,127.2275002,5.497552686,1.042855266,0.108205583,1.048453887,-0.032404429,1.270938108,266.970948,23.66049363,40.60896379,0.075067654,inner
inner3.csv,41,115225,0.097826953,0.175483053,0.200908971,0.970519565,3.079265185,25.0437,3.572501458,122.8579638,4.867864798,-0.051459312,0.14803408,0.156723163,0.081139959,2.707423664,13.173584,2.638928306,124.0144956,5.408088212,1.043970141,0.108411713,1.049584086,0.605711569,1.385640292,267.256356,23.68586924,43.51760663,0.078001345,inner
inner3.csv,42,115919,0.101522449,0.185130525,0.211140046,1.805187231,4.455213579,25.989747,3.747413375,114.9166926,4.876144155,-0.05530452,0.148865319,0.158806401,0.4713582,3.076229903,14.157957,2.685063208,120.9776688,5.33945094,1.041363723,0.103098667,1.046454843,1.347073349,1.364820479,266.589113,23.62089775,38.34821256,0.070459422,inner
inner3.csv,43,116612,0.09424398,0.207284187,0.227703012,0.530529419,3.142584687,24.126459,3.942912311,118.4001702,5.184156977,-0.047478656,0.151322052,0.158595669,0.122369672,2.801690636,12.154536,2.647510315,125.3664607,5.899348382,1.043297793,0.101889834,1.048261333,0.296087016,1.300982834,267.084235,23.66335537,42.07220566,0.069553331,inner
inner3.csv,44,117306,0.108611137,0.209672159,0.236132999,1.621518471,4.530599298,27.804451,4.156615942,119.2419421,5.037422617,-0.056134254,0.164875659,0.174169565,0.313357963,3.228210391,14.370369,2.927802005,126.95539,5.661690922,1.040628441,0.104577802,1.045870006,1.005545555,1.40736802,266.400881,23.60579282,40.93854051,0.072748948,inner
inner3.csv,45,117999,0.10737802,0.197994154,0.22523704,-0.321436752,2.679470482,27.488773,3.986088823,119.3668803,4.882798431,-0.055587738,0.160875887,0.170208835,-0.337581399,2.897405413,14.230461,2.86332012,126.0535008,5.577649647,1.036634453,0.108240331,1.042270099,1.279211971,1.406138391,265.37842,23.51932912,41.30431438,0.076317556,inner
inner3.csv,46,118693,0.096910465,0.203156656,0.225087239,-0.043984362,2.997970937,24.809079,3.91597573,123.9712838,5.186315763,-0.052557957,0.154232145,0.162941381,-0.221004284,3.195946899,13.454837,2.732565538,123.266628,5.532757914,1.045556055,0.10500116,1.050815258,0.612138316,1.376349447,267.66235,23.71773944,44.36520086,0.073119782,inner
inner3.csv,47,119386,0.108671191,0.209281845,0.235814161,0.385429639,2.977548071,27.819825,4.15094558,114.6214626,4.966229343,-0.052279477,0.15580413,0.164341323,1.034414569,3.517830993,13.383546,2.758709551,126.8006565,5.674333473,1.041360859,0.1029053,1.04643296,0.026606648,1.268025808,266.58838,23.62075064,41.11211882,0.070088714,inner
inner3.csv,48,120080,0.103920957,0.21425619,0.238128706,4.969811456,4.796103845,26.603765,4.152115263,123.2506661,5.186821484,-0.055595438,0.149429971,0.159437037,-0.307355409,3.113065873,14.232432,2.701210395,127.0454886,5.552063679,1.04456143,0.108181024,1.050148425,0.235744033,1.340026768,267.407726,23.69901613,41.43879132,0.07650477,inner
inner3.csv,49,120773,0.103062617,0.184009519,0.210906155,0.415407184,2.96803571,26.38403,3.754606976,119.268174,4.833111117,-0.056941051,0.15743925,0.167419833,0.048558385,3.030250301,14.576909,2.829169071,128.295446,5.630532907,1.044672004,0.100341765,1.049479902,0.780993304,1.348556553,267.436033,23.69265678,42.32944992,0.067547158,inner
inner3.csv,50,121467,0.106277453,0.214879353,0.239724912,0.941285307,3.931101664,27.207028,4.181489234,120.6184948,4.994877263,-0.053501129,0.157757212,0.166582438,-0.118865567,2.838834659,13.696289,2.798417972,127.9197407,5.70123577,1.043294859,0.101138586,1.04818566,0.540633973,1.339973493,267.083484,23.66242688,43.27919334,0.069193448,inner
inner3.csv,51,122160,0.105325703,0.196966873,0.22335947,0.434467063,3.226650751,26.96338,3.950802422,116.8820851,4.844389886,-0.053596492,0.150397424,0.159662047,0.071464277,3.097974814,13.720702,2.675042326,123.8843883,5.444742552,1.038648609,0.101414696,1.043587981,0.508522567,1.297918359,265.894044,23.55788212,43.36165651,0.069627426,inner
inner3.csv,52,122854,0.094408973,0.195788972,0.217362314,0.614662138,3.203356584,24.168697,3.791567841,116.3436563,5.179526607,-0.054501539,0.154136159,0.163488145,-0.054219202,2.985152234,13.952394,2.750497544,124.4215407,5.331955194,1.040464363,0.106069181,1.045856951,0.213254539,1.306774314,266.358877,23.60394412,41.01570638,0.072562891,inner
inner3.csv,53,123547,0.101119023,0.200962976,0.224969275,2.8317672,4.169404906,25.88647,3.931353945,126.7653145,5.124187918,-0.050402625,0.163377865,0.17097588,0.94213372,4.300910749,12.903072,2.850917654,127.4540705,5.510504883,1.046077738,0.113634454,1.05223164,0.013985528,1.30906632,267.795901,23.73968022,44.47358073,0.082324822,inner
inner3.csv,54,124241,0.103508977,0.207255632,0.231665719,0.86412473,3.363885702,26.498298,4.05246588,124.5307546,5.026150721,-0.05402473,0.155143134,0.164280442,0.029955369,2.715143655,13.830331,2.762523026,127.424238,5.512529454,1.046363809,0.103812286,1.051500932,-0.011127534,1.30417193,267.869135,23.7346477,42.8895935,0.070825458,inner
inner3.csv,55,124934,0.102971074,0.213447949,0.236987487,4.50350698,4.58431798,26.360595,4.131763331,127.8838353,5.290893462,-0.053153977,0.159508963,0.168132253,0.404466211,3.069684679,13.607418,2.821077745,124.5804413,5.574075081,1.042319309,0.106443026,1.047740263,-0.085627495,1.280425166,266.833743,23.64605399,42.1659874,0.073916332,inner
inner3.csv,56,125628,0.102265383,0.196272547,0.221316789,-0.073430586,2.849377141,26.179938,3.886174225,122.0465269,4.888518377,-0.05646802,0.163520846,0.172996256,-0.256896803,2.766048307,14.455813,2.910489863,124.6996982,5.267678061,1.042088523,0.108086896,1.047678991,0.220288236,1.31592025,266.774662,23.64310076,39.16420914,0.073243606,inner
inner3.csv,57,126321,0.101729391,0.203932853,0.227897954,0.793764746,3.559834498,26.042724,3.993154194,121.5172759,5.09907458,-0.050706891,0.15765677,0.165610525,0.084324809,3.007339063,12.980964,2.770894162,124.9896206,5.562684087,1.046545027,0.106379446,1.051937774,-0.080184081,1.245143992,267.915527,23.74164873,42.57498833,0.073856258,inner
inner3.csv,58,127015,0.09834766,0.18670487,0.211023626,-0.160043831,3.078603151,25.177001,3.720187256,118.5051207,4.960340063,-0.054145762,0.147054197,0.156705776,-0.073919196,2.883773721,13.861315,2.648387977,127.6983204,5.472709872,1.04086591,0.106710145,1.046321604,0.072785896,1.279594147,266.461673,23.61376946,42.37794384,0.075101177,inner
inner3.csv,59,127708,0.094046582,0.183344036,0.206057747,-0.16847281,3.018911002,24.075925,3.620687124,120.71211,5.08271134,-0.054844871,0.146130532,0.156083607,-0.315671531,2.759187907,14.040287,2.639786561,123.0781046,5.292769682,1.045578973,0.103930682,1.050731638,0.180481715,1.280729495,267.668217,23.7171119,39.52214901,0.070195898,inner
inner3.csv,60,128402,0.102549535,0.191453826,0.217188799,0.189853139,3.252004717,26.252681,3.841957085,120.5660382,4.81041027,-0.051886555,0.14617583,0.155111534,0.257898928,3.78696533,13.282958,2.615985762,127.2119075,5.44410163,1.039747234,0.102398477,1.044777373,0.125103661,1.27751331,266.175292,23.58377149,41.0878821,0.068768453,inner
inner3.csv,61,129096,0.096585254,0.196319094,0.218791905,-0.065918639,2.915734013,24.725825,3.800362697,117.649875,5.174628529,-0.054766633,0.162804245,0.171769049,0.247802968,2.943574541,14.020258,2.883989309,123.9078099,5.590962796,1.043443676,0.103593732,1.048573491,0.75939502,1.349024186,267.121581,23.66849032,40.50457064,0.070585996,inner
inner3.csv,62,129789,0.099103918,0.192783674,0.216765153,4.874762408,5.552612968,25.370603,3.79382115,126.0562388,4.97860499,-0.053312301,0.14585661,0.155294405,0.176954625,3.21497739,13.647949,2.627049262,124.8820906,5.493902649,1.038447418,0.103955042,1.04363772,0.983147568,1.375288544,265.842539,23.55613354,42.69630446,0.072037849,inner
inner3.csv,63,130483,0.105307598,0.206671675,0.231954459,0.779612842,3.343910706,26.958745,4.074803224,121.8291822,5.069160702,-0.050971,0.167854023,0.175422393,0.587603278,3.372163556,13.048576,2.920968421,126.4833479,5.851219116,1.044572832,0.105309192,1.049867814,0.793289651,1.322246459,267.410645,23.69596622,42.25579885,0.073176336,inner
inner3.csv,64,131176,0.099645613,0.201376795,0.22468169,0.111436196,2.690437299,25.509277,3.932001739,121.4913801,5.164982006,-0.056825645,0.17090576,0.180105338,0.735499261,3.059459569,14.547365,3.013250496,122.5989444,5.63858142,1.04299832,0.109409388,1.048721083,-0.018252499,1.302042099,267.00757,23.66515329,40.88047402,0.077820141,inner
inner3.csv,65,131870,0.108974438,0.19711146,0.225229562,0.631982506,3.324514745,27.897456,3.995840346,120.634495,4.87977641,-0.053422945,0.160184403,0.168858089,0.907895807,3.938449174,13.676274,2.833674647,125.5738506,5.404596002,1.046689973,0.111188165,1.052579074,0.470427034,1.329741427,267.952633,23.75026746,43.02303524,0.080093328,inner
inner3.csv,66,132563,0.111725828,0.188017581,0.218708188,0.226574572,2.747176526,28.601812,3.926987072,119.2779488,4.573997234,-0.052269008,0.149608675,0.158476512,-0.010460385,2.943988322,13.380866,2.669888589,127.1849055,5.422494331,1.040636988,0.106044989,1.046026233,0.054031649,1.314032054,266.403069,23.60797677,42.57976091,0.073430974,inner
inner3.csv,67,133256,0.089130402,0.21641874,0.234054053,0.271836309,3.297225541,22.817383,4.006497926,123.2731647,5.472780462,-0.049869531,0.152534574,0.160479801,-0.011440714,3.051761019,12.7666,2.68820727,127.9684017,5.603422639,1.045961383,0.10616111,1.051335054,0.774828558,1.381241874,267.766114,23.7282463,42.8051968,0.074695343,inner
inner3.csv,68,133950,0.105324734,0.199317276,0.225434416,0.48111545,3.692958748,26.963132,3.963120835,120.6946552,4.989026772,-0.052650461,0.158809896,0.167310054,0.35314962,3.668458558,13.478518,2.806373797,131.0374787,5.575536096,1.042138105,0.106896848,1.047606208,0.059069819,1.302728057,266.787355,23.64282415,41.09944847,0.074703858,inner
inner3.csv,69,134644,0.107751867,0.197993494,0.225414925,-0.127469206,2.986031204,27.584478,3.9966995,123.2857037,4.792663145,-0.057832703,0.142452849,0.15374471,-0.146855913,2.84086523,14.805172,2.627583504,125.6442027,5.251975891,1.041750895,0.096669251,1.046226491,-0.19209218,1.290911683,266.688229,23.62268691,41.39433242,0.063208863,inner
inner3.csv,70,135337,0.094136238,0.180087412,0.203207055,1.096700909,3.324377691,24.098877,3.583225603,120.0175668,5.096150773,-0.053793891,0.154514644,0.163610995,-0.223814957,2.742664078,13.771236,2.743584718,125.0547102,5.469669163,1.045885086,0.107103081,1.051354689,0.038686353,1.288330203,267.746582,23.72763141,44.70180441,0.075689468,inner
inner3.csv,71,136031,0.107264516,0.18940251,0.217667148,0.290742735,2.900520389,27.459716,3.876819317,119.7114119,4.815769401,-0.053222664,0.150893165,0.160004372,-0.217295881,2.703782362,13.625002,2.697224083,126.6519166,5.546536395,1.040150656,0.094147474,1.044402764,0.007622214,1.250620972,266.278568,23.58406245,42.81015851,0.061613861,inner
inner3.csv,72,136724,0.100057578,0.185495322,0.210760607,0.626558905,3.30485383,25.61474,3.732497805,121.1504976,4.950243519,-0.054942125,0.143210104,0.153387649,0.574554941,3.485730451,14.065184,2.605327007,128.0809781,5.444770141,1.044005379,0.091603534,1.048016431,0.149044444,1.255161619,267.265377,23.6685204,40.10451415,0.057679072,inner
inner3.csv,73,137418,0.104073504,0.198870726,0.224456811,2.370693251,4.194152074,26.642817,3.958549591,121.4344127,4.97794158,-0.051040672,0.162686963,0.170505713,0.310156979,2.935315143,13.066412,2.847638772,125.2447736,5.577543679,1.040655125,0.110276835,1.046481758,0.38627293,1.328391049,266.407712,23.61334978,43.8460787,0.080324538,inner
inner3.csv,74,138111,0.100750922,0.198283329,0.22241184,1.496253117,3.296380262,25.792236,3.905168017,122.0373354,5.068762443,-0.050430289,0.144046749,0.152619396,0.244136019,2.863410631,12.910154,2.56889356,125.2608989,5.496018536,1.042885773,0.096758468,1.047364759,0.481064443,1.288809833,266.978758,23.64853897,41.0211644,0.063884805,inner
inner3.csv,75,138805,0.105908406,0.180368089,0.209163186,0.314832788,3.180688793,27.112552,3.750448393,119.957195,4.675772493,-0.054462406,0.151378066,0.160877197,0.102003353,2.716432216,13.942376,2.717314258,126.330545,5.354383685,1.042057977,0.097458446,1.046605453,0.397369711,1.326601152,266.766842,23.63055849,41.22635918,0.064063714,inner
inner3.csv,76,139498,0.12128257,0.194472623,0.229192197,0.506294512,3.330951101,31.048338,4.147716178,122.6318969,4.484471943,-0.05197525,0.16123808,0.16940822,0.292387464,3.084035705,13.305664,2.834416155,129.1053525,5.531037209,1.036601055,0.102271841,1.041633945,0.991309849,1.383324734,265.36987,23.51261344,42.66516569,0.070732832,inner
inner3.csv,77,140191,0.103696824,0.204439606,0.229234779,1.642771137,3.754212181,26.546387,4.025523901,129.9479308,5.064559465,-0.051512707,0.16147474,0.169492332,-0.41389889,2.604283012,13.187253,2.832081283,121.132061,5.669171332,1.039943699,0.103025317,1.045034504,-0.039518733,1.26668545,266.225587,23.58888045,43.02441656,0.071445777,inner
inner3.csv,78,140885,0.095264438,0.204805726,0.225877618,0.890273514,3.398202996,24.387696,3.922162682,124.0310647,5.206064355,-0.054812441,0.16076168,0.169849114,0.162997473,3.313199496,14.031985,2.854911971,129.6905564,5.808291748,1.046263672,0.095076831,1.050574735,-0.057107138,1.269765924,267.8435,23.72305891,41.59518781,0.062789997,inner
inner3.csv,79,141578,0.10974407,0.201876668,0.229778045,1.494874392,3.714523721,28.094482,4.074237826,120.0318044,4.713865981,-0.051470738,0.157617822,0.165808971,0.839725654,3.686941647,13.176509,2.777119807,130.3278319,5.71518408,1.04132175,0.104668183,1.046568878,0.224510411,1.354640894,266.578368,23.62183,44.15275926,0.074078852,inner
inner3.csv,80,142272,0.09946916,0.188178126,0.212849996,-0.049001495,2.635823395,25.464105,3.756462326,119.8123705,4.941628962,-0.051545168,0.15512099,0.163460778,0.573100532,3.35904434,13.195563,2.739618579,129.203759,5.598146756,1.042542461,0.100343776,1.047360328,-0.082508165,1.266903056,266.89087,23.64459712,40.72432883,0.068201638,inner
inner3.csv,81,142965,0.114217754,0.196167314,0.226996279,0.056099781,3.203995255,29.239745,4.057409967,125.1715562,4.658719109,-0.055386539,0.135226747,0.14612988,0.217111426,2.937106369,14.178954,2.488380369,124.7898234,5.403279692,1.038879402,0.097466412,1.043441476,0.045734173,1.299972285,265.953127,23.55879517,42.14840033,0.065315576,inner
inner3.csv,82,143659,0.095187164,0.204809808,0.22584874,0.174861645,2.905705825,24.367914,3.921144256,119.6367467,5.279853168,-0.053419086,0.145868449,0.155342213,-0.007690239,3.196697081,13.675286,2.603840992,130.330195,5.586636327,1.041263535,0.091358614,1.045263673,-0.026373101,1.262670878,266.563465,23.60637463,41.65679076,0.058332296,inner
inner3.csv,83,144352,0.105447758,0.22026676,0.244206214,1.32404722,3.354099743,26.994626,4.253789807,122.6482746,5.28593698,-0.055179609,0.145654459,0.155756254,-0.059122286,2.928004414,14.12598,2.643356609,120.2228688,5.348918245,1.037490836,0.100405653,1.042338011,0.99312186,1.344914015,265.597654,23.530618,42.50032757,0.068816538,inner
inner3.csv,84,145046,0.107306469,0.210220372,0.236023903,0.338717051,3.400036983,27.470456,4.148345234,121.1592264,5.135108585,-0.050372121,0.154988379,0.16296855,-0.099184221,3.35121716,12.895263,2.717076237,124.4625596,5.573784981,1.039384855,0.103352808,1.044510738,0.336185605,1.334637309,266.082523,23.57660652,42.70276969,0.072855642,inner
inner3.csv,85,145739,0.101683637,0.214654028,0.237520343,-0.064739324,2.856458484,26.031011,4.133282731,124.0067603,5.19355688,-0.058782574,0.164255831,0.174457356,1.094112039,3.513964753,15.048339,2.937453961,124.3309216,5.642928843,1.03997423,0.09940381,1.044714084,0.746721773,1.336714055,266.233403,23.58560303,43.31893614,0.067624505,inner
inner3.csv,86,146433,0.113203977,0.214854419,0.242852963,-0.017010455,2.760559278,28.980218,4.284526164,124.171312,4.854277996,-0.051842691,0.163752709,0.17176325,0.538272726,3.053121076,13.271729,2.869365851,126.04437,5.42309076,1.038145074,0.114182058,1.044405447,0.614290466,1.412380608,265.765139,23.56127411,45.87125503,0.085479387,inner
inner3.csv,87,147126,0.10394384,0.184189234,0.211494671,-0.227426049,2.628472852,26.609623,3.762833854,119.2752626,4.737590265,-0.051239,0.164966575,0.172740863,0.478525366,3.201205487,13.117184,2.882512064,124.682744,5.521639362,1.042209645,0.107891905,1.047779369,0.93736089,1.403870933,266.805669,23.64557565,41.91946337,0.075841133,inner
inner3.csv,88,147820,0.104092594,0.190287457,0.216897636,0.11481635,2.949077785,26.647704,3.841304009,126.5790288,4.873051334,-0.051611902,0.148820007,0.157515659,0.636742562,3.191339854,13.212647,2.647565126,130.9127628,5.612270131,1.041905391,0.095393808,1.046263266,0.84415931,1.297400037,266.72778,23.62496355,39.54877685,0.062819073,inner
inner3.csv,89,148513,0.111157387,0.201650656,0.230258445,0.410569346,3.407770773,28.456291,4.082953183,124.8582468,4.893865731,-0.053455383,0.153972307,0.162987574,-0.076422794,3.274427525,13.684578,2.727475217,125.3663858,5.482591807,1.040447242,0.108819464,1.04612243,-0.259953905,1.303175384,266.354494,23.60678295,46.02976874,0.079465804,inner
inner3.csv,90,149207,0.103774039,0.208062978,0.23250646,2.195174446,3.718184861,26.566154,4.073767939,124.1277684,5.139288649,-0.051868406,0.140410574,0.149684538,1.118826261,3.433327235,13.278312,2.534331378,126.1768615,5.570391469,1.04423048,0.094160469,1.04846721,0.578756998,1.30398737,267.323003,23.67616877,40.18912317,0.06045931,inner
inner3.csv,91,149900,0.105908406,0.200036565,0.226343142,0.481723527,3.721274668,27.112552,3.992742925,122.4391916,5.042786488,-0.055345539,0.147418491,0.157465362,0.637517475,3.139642867,14.168458,2.670470002,129.0991214,5.512582706,1.037755,0.108825744,1.043445486,0.440281946,1.378348959,265.66528,23.54604763,44.44680882,0.07825811,inner
inner3.csv,92,150594,0.097943324,0.200472657,0.223119208,0.144134819,2.572503759,25.073491,3.89582029,122.3108532,5.214250789,-0.052261332,0.151148912,0.15992886,1.342800194,4.68500806,13.378901,2.691474526,127.1216847,5.663043192,1.048070926,0.097809127,1.052624953,0.380562742,1.272859813,268.306157,23.76669757,41.85214586,0.064300673,inner
inner3.csv,93,151287,0.101843836,0.181741095,0.208331448,0.711679871,3.123076255,26.072022,3.707736902,118.7944525,4.819550873,-0.054295582,0.151840701,0.161256345,-0.265011825,3.176352537,13.899669,2.722279307,128.685797,5.321532901,1.04128552,0.099187618,1.045998909,0.275238856,1.328303489,266.569093,23.6149877,40.86377344,0.065870876,inner
inner3.csv,94,151981,0.110780711,0.200699744,0.229243873,0.393865774,3.247131499,28.359862,4.07207781,118.2846504,4.913951973,-0.056779879,0.159993781,0.169770329,-0.165333389,2.950910223,14.535649,2.864025619,125.1339868,5.357693867,1.042968762,0.099073659,1.047663795,-0.44108933,1.242767008,267.000003,23.65268623,40.89170758,0.064987868,inner
inner3.csv,95,152674,0.105224617,0.209023702,0.234015231,2.574378269,4.127167269,26.937502,4.097629631,122.1852261,5.113101238,-0.058657668,0.15837822,0.168891629,0.075261377,2.584633716,15.016363,2.858194021,124.4187355,5.397229232,1.040578855,0.101731736,1.045539909,0.459377092,1.338227253,266.388187,23.60137419,39.54393025,0.068786427,inner
inner3.csv,96,153368,0.10908225,0.186751842,0.216275722,-0.04242061,2.890957872,27.925056,3.874635496,126.1610838,4.659863066,-0.050248172,0.154687444,0.162644041,0.337171104,3.195782625,12.863532,2.718403567,126.054911,5.696140452,1.046525961,0.109256515,1.052213654,0.764513659,1.399578873,267.910646,23.74461236,44.00443068,0.078824153,inner
inner3.csv,97,154061,0.092053422,0.209968318,0.229260828,0.875843933,3.758042783,23.565676,3.952763312,123.3173733,5.429942418,-0.050123223,0.158221943,0.165971446,0.471770216,3.268514037,12.831545,2.772303653,124.9387139,5.641789571,1.041757594,0.105803757,1.047116669,0.17211135,1.300772913,266.689944,23.63297614,45.6373435,0.075709182,inner
inner3.csv,98,154755,0.10689925,0.199483067,0.226320445,0.138171141,2.958981456,27.366208,3.996715801,117.4931888,4.876548509,-0.055662184,0.165340814,0.174458773,1.051579749,3.362800225,14.249519,2.921481774,126.8967454,5.726861433,1.037960023,0.105227079,1.043280283,0.451666366,1.371313178,265.717766,23.54618436,44.58774235,0.074339184,inner
inner3.csv,99,155448,0.110493672,0.200570363,0.228991969,-0.179400354,2.752808325,28.28638,4.067143404,119.2988272,4.804351779,-0.051828352,0.149283396,0.158024398,0.368250731,2.987943673,13.268058,2.660007821,128.2481152,5.654894064,1.04567623,0.104153174,1.050850447,1.238769551,1.410223504,267.693115,23.71952892,42.84543382,0.0727855,inner
inner3.csv,100,156142,0.098702375,0.201202331,0.224108315,0.717160435,2.980563216,25.267808,3.916872811,124.2963978,5.161554582,-0.052758191,0.144829482,0.154139566,-0.311153861,2.838336791,13.506097,2.606409641,129.3616378,5.508542945,1.046316152,0.100747175,1.051155309,1.214008109,1.387052881,267.856935,23.7302421,43.85097874,0.0702364,inner
inner3.csv,101,156835,0.116866117,0.196042312,0.228232945,0.644094743,4.047741656,29.917726,4.10204728,121.1304212,4.674415247,-0.052682879,0.151525914,0.160423154,0.840435097,2.853478371,13.486817,2.694039275,123.2785666,5.483722213,1.037162754,0.101919496,1.042158415,1.228506527,1.412848545,265.513665,23.52486604,41.37476373,0.070545294,inner
inner3.csv,102,157529,0.107501047,0.185783624,0.214643961,0.370127213,2.868578253,27.520268,3.838916018,122.9567325,4.773191503,-0.053991309,0.145741356,0.155420733,0.934421831,3.810849353,13.821775,2.631018429,124.0680169,5.455141445,1.040467242,0.099653842,1.045228669,0.605116624,1.331385219,266.359614,23.59701284,41.07181552,0.067073945,inner
inner3.csv,103,158223,0.099318484,0.214153301,0.236063122,0.122312119,3.350866462,25.425532,4.097684924,121.8175147,5.330182112,-0.053433422,0.157429115,0.166249983,0.59906441,3.176397315,13.678956,2.793595133,129.1629443,5.692612165,1.045994781,0.10342561,1.05109559,0.501736256,1.342303225,267.774664,23.72589614,43.44618246,0.071044759,inner
inner3.csv,104,158916,0.104984293,0.209329316,0.23418041,0.395389809,3.096322188,26.875979,4.106176612,120.5699894,5.096484605,-0.051590934,0.143944981,0.152911026,0.557373953,2.867530298,13.207279,2.58204046,124.6270961,5.659905955,1.044674879,0.10372783,1.049811919,0.245128602,1.338362591,267.436769,23.69641502,43.6554801,0.07341172,inner
inner3.csv,105,159610,0.097597098,0.213338786,0.234603135,-0.154690381,2.837860625,24.984857,4.065502457,117.4388105,5.242636717,-0.052674305,0.152496919,0.161337821,1.71659719,4.429215629,13.484622,2.708670014,124.4700088,5.702025116,1.04786777,0.099800512,1.052609616,1.390722418,1.361478156,268.254149,23.76346734,38.67737129,0.065686049,inner
inner3.csv,106,160304,0.098156922,0.187540164,0.211674501,0.271406129,3.457827922,25.128172,3.726026827,120.4805736,4.917858648,-0.050022121,0.161036882,0.168627074,-0.218976972,3.036066446,12.805663,2.81423359,124.9863496,5.667652726,1.042634039,0.101256841,1.047539349,0.954506741,1.296052508,266.914314,23.64767655,43.07938771,0.07008779,inner
inner3.csv,107,160997,0.106342297,0.225544917,0.249357562,0.506112294,3.697978895,27.223628,4.337221194,123.6768442,5.225103832,-0.050149,0.149151218,0.157356309,0.793479725,4.029282366,12.838144,2.635710711,128.2512567,5.734811896,1.041968371,0.099391958,1.046698069,-0.070003581,1.289163552,266.743903,23.630424,44.09572048,0.068914034,inner
inner3.csv,108,161690,0.105159766,0.198320912,0.224476636,-0.199948105,2.789693439,26.9209,3.962024279,122.704945,5.031724879,-0.051894207,0.140860525,0.15011561,-0.157199448,2.982727783,13.284917,2.541309489,123.5257187,5.557890454,1.038129816,0.102981342,1.04322513,0.349910183,1.295796047,265.761233,23.54780571,44.89821361,0.07320997,inner
inner3.csv,109,162384,0.105484012,0.206535688,0.23191349,0.869725814,3.635053736,27.003907,4.076185838,123.1108179,4.979512897,-0.053716668,0.141242902,0.151112666,0.31552481,3.651302136,13.751467,2.563483292,121.814748,5.584135973,1.04376509,0.105602904,1.049093674,0.366068275,1.339744996,267.203863,23.67801163,43.31444058,0.073806499,inner
